order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,manufacturer,order_year,order_day,order_month,state_code
CA-2016-168893,2016-11-03,2016-11-08,Second Class,AP-10915,"A, Prichep",Consumer,Henderson,Kentucky,42420,South,OFF-AR-10001770,Office Supplies,Art,Economy #2 Pencils,7.98,3,0.0,2.0748,Economy,2016,Thursday,November,KY
CA-2016-168893,2016-11-03,2016-11-08,Second Class,AP-10915,"A, Prichep",Consumer,Henderson,Kentucky,42420,South,FUR-FU-10002885,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,24.1,5,0.0,9.158,Magna,2016,Thursday,November,KY
CA-2016-168893,2016-11-03,2016-11-08,Second Class,AP-10915,"A, Prichep",Consumer,Henderson,Kentucky,42420,South,OFF-AR-10003772,Office Supplies,Art,Boston 16750 Black Compact Battery Pencil Sharpener,8.75,1,0.0,2.625,Boston,2016,Thursday,November,KY
CA-2016-168893,2016-11-03,2016-11-08,Second Class,AP-10915,"A, Prichep",Consumer,Henderson,Kentucky,42420,South,FUR-TA-10003392,Furniture,Tables,Global Adaptabilities Conference Tables,842.94,3,0.0,160.1586,Global,2016,Thursday,November,KY
CA-2016-163398,2016-05-03,2016-05-08,Standard Class,CB-12415,"C, Brittain",Consumer,Chicago,Illinois,60653,Central,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,2.182,1,0.8,-3.6003,Heavy-Duty,2016,Tuesday,May,IL
CA-2016-163398,2016-05-03,2016-05-08,Standard Class,CB-12415,"C, Brittain",Consumer,Chicago,Illinois,60653,Central,OFF-AR-10003217,Office Supplies,Art,Newell 316,27.384,7,0.2,2.7384,Newell,2016,Tuesday,May,IL
CA-2016-163398,2016-05-03,2016-05-08,Standard Class,CB-12415,"C, Brittain",Consumer,Chicago,Illinois,60653,Central,OFF-AP-10002403,Office Supplies,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,26.406,3,0.8,-71.2962,Acco,2016,Tuesday,May,IL
CA-2016-162726,2016-12-27,2017-01-02,Standard Class,MT-17815,"M, Tillman",Consumer,Port Arthur,Texas,77642,Central,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,10.368,2,0.2,3.6288,Xerox,2016,Tuesday,December,TX
CA-2016-162726,2016-12-27,2017-01-02,Standard Class,MT-17815,"M, Tillman",Consumer,Port Arthur,Texas,77642,Central,OFF-PA-10004041,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",23.68,4,0.2,7.4,It's,2016,Tuesday,December,TX
US-2016-111290,2016-07-22,2016-07-26,Standard Class,DK-13375,"D, Kane",Consumer,Westland,Michigan,48185,Central,TEC-AC-10004975,Technology,Accessories,Plantronics Audio 995 Wireless Stereo Headset,109.95,1,0.0,36.2835,Plantronics,2016,Friday,July,MI
US-2016-111290,2016-07-22,2016-07-26,Standard Class,DK-13375,"D, Kane",Consumer,Westland,Michigan,48185,Central,OFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,965.85,5,0.0,135.219,Fellowes,2016,Friday,July,MI
US-2016-111290,2016-07-22,2016-07-26,Standard Class,DK-13375,"D, Kane",Consumer,Westland,Michigan,48185,Central,OFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,29.2,5,0.0,10.512,Avery,2016,Friday,July,MI
US-2016-111290,2016-07-22,2016-07-26,Standard Class,DK-13375,"D, Kane",Consumer,Westland,Michigan,48185,Central,OFF-PA-10002262,Office Supplies,Paper,Xerox 192,32.4,5,0.0,15.552,Xerox,2016,Friday,July,MI
CA-2016-147137,2016-07-04,2016-07-06,First Class,AA-10645,"A, Andreadi",Consumer,San Francisco,California,94109,West,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",25.4,5,0.0,8.636,Master,2016,Monday,July,CA
CA-2016-147137,2016-07-04,2016-07-06,First Class,AA-10645,"A, Andreadi",Consumer,San Francisco,California,94109,West,OFF-EN-10003567,Office Supplies,Envelopes,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",43.96,2,0.0,20.6612,Inter-Office,2016,Monday,July,CA
CA-2016-147137,2016-07-04,2016-07-06,First Class,AA-10645,"A, Andreadi",Consumer,San Francisco,California,94109,West,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",1279.165,5,0.15,225.735,Atlantic,2016,Monday,July,CA
CA-2016-147137,2016-07-04,2016-07-06,First Class,AA-10645,"A, Andreadi",Consumer,San Francisco,California,94109,West,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,27.92,4,0.0,0.558399999999999,Eldon,2016,Monday,July,CA
CA-2017-115175,2017-08-07,2017-08-12,Standard Class,MC-17575,"M, Collins",Consumer,San Jose,California,95123,West,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,244.55,5,0.0,114.9385,Xerox,2017,Monday,August,CA
CA-2017-105851,2017-03-13,2017-03-20,Standard Class,SE-20110,"S, Engle",Consumer,Denver,Colorado,80219,West,OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,1332.496,2,0.2,-299.8116,Martin,2017,Monday,March,CO
US-2017-125717,2017-09-28,2017-10-01,First Class,DS-13030,"D, Sayre",Home Office,Aurora,Colorado,80013,West,FUR-FU-10001979,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,32.776,1,0.2,3.2776,Dana,2017,Thursday,September,CO
US-2017-125717,2017-09-28,2017-10-01,First Class,DS-13030,"D, Sayre",Home Office,Aurora,Colorado,80013,West,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",147.184,2,0.2,-29.4368,Gould,2017,Thursday,September,CO
US-2017-125717,2017-09-28,2017-10-01,First Class,DS-13030,"D, Sayre",Home Office,Aurora,Colorado,80013,West,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,54.384,2,0.2,1.3596,Lenovo,2017,Thursday,September,CO
US-2017-125717,2017-09-28,2017-10-01,First Class,DS-13030,"D, Sayre",Home Office,Aurora,Colorado,80013,West,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,76.776,4,0.7,-58.8616,GBC,2017,Thursday,September,CO
US-2017-125717,2017-09-28,2017-10-01,First Class,DS-13030,"D, Sayre",Home Office,Aurora,Colorado,80013,West,OFF-PA-10003022,Office Supplies,Paper,Xerox 1992,14.352,3,0.2,5.2026,Xerox,2017,Thursday,September,CO
US-2017-125717,2017-09-28,2017-10-01,First Class,DS-13030,"D, Sayre",Home Office,Aurora,Colorado,80013,West,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,209.792,2,0.2,26.224,Kensington,2017,Thursday,September,CO
CA-2017-168641,2017-11-24,2017-12-01,Standard Class,KA-16525,"K, Andreada",Consumer,New York City,New York,10035,East,OFF-AR-10003759,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",16.38,9,0.0,7.371,Crayola,2017,Friday,November,NY
CA-2017-168641,2017-11-24,2017-12-01,Standard Class,KA-16525,"K, Andreada",Consumer,New York City,New York,10035,East,OFF-EN-10003001,Office Supplies,Envelopes,Ames Color-File Green Diamond Border X-ray Mailers,167.96,2,0.0,78.9412,Ames,2017,Friday,November,NY
CA-2017-168641,2017-11-24,2017-12-01,Standard Class,KA-16525,"K, Andreada",Consumer,New York City,New York,10035,East,FUR-BO-10000780,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library in Landvery Oak,321.568,2,0.2,-16.0784,O'Sullivan,2017,Friday,November,NY
CA-2017-168641,2017-11-24,2017-12-01,Standard Class,KA-16525,"K, Andreada",Consumer,New York City,New York,10035,East,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,12.96,2,0.0,6.2208,Xerox,2017,Friday,November,NY
CA-2017-156895,2017-05-08,2017-05-12,Standard Class,DJ-13510,"D, Jones",Corporate,Philadelphia,Pennsylvania,19140,East,FUR-CH-10003535,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",128.058,3,0.3,-23.7822,Global,2017,Monday,May,PA
CA-2017-121300,2017-09-29,2017-09-29,Same Day,MG-17680,"M, Gastineau",Home Office,Mentor,Ohio,44060,East,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",63.686,1,0.3,-15.4666,Global,2017,Friday,September,OH
CA-2017-121300,2017-09-29,2017-09-29,Same Day,MG-17680,"M, Gastineau",Home Office,Mentor,Ohio,44060,East,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,239.976,3,0.2,65.9934,Logitech,2017,Friday,September,OH
CA-2017-121300,2017-09-29,2017-09-29,Same Day,MG-17680,"M, Gastineau",Home Office,Mentor,Ohio,44060,East,FUR-TA-10004442,Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series,344.22,2,0.4,-189.321,Riverside,2017,Friday,September,OH
CA-2017-121300,2017-09-29,2017-09-29,Same Day,MG-17680,"M, Gastineau",Home Office,Mentor,Ohio,44060,East,OFF-PA-10002787,Office Supplies,Paper,Xerox 227,15.552,3,0.2,5.4432,Xerox,2017,Friday,September,OH
CA-2017-121300,2017-09-29,2017-09-29,Same Day,MG-17680,"M, Gastineau",Home Office,Mentor,Ohio,44060,East,FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,21.248,4,0.2,7.4368,G.E.,2017,Friday,September,OH
CA-2017-121300,2017-09-29,2017-09-29,Same Day,MG-17680,"M, Gastineau",Home Office,Mentor,Ohio,44060,East,OFF-PA-10002606,Office Supplies,Paper,Xerox 1928,8.448,2,0.2,2.64,Xerox,2017,Friday,September,OH
CA-2017-130211,2017-10-22,2017-10-22,Same Day,BD-11620,"B, DeCherney",Consumer,Lawton,Oklahoma,73505,Central,OFF-ST-10000129,Office Supplies,Storage,Fellowes Recycled Storage Drawers,333.09,3,0.0,23.3163,Fellowes,2017,Sunday,October,OK
CA-2017-130211,2017-10-22,2017-10-22,Same Day,BD-11620,"B, DeCherney",Consumer,Lawton,Oklahoma,73505,Central,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,248.98,2,0.0,54.7756,Bevis,2017,Sunday,October,OK
CA-2016-109365,2016-11-03,2016-11-08,Standard Class,XP-21865,"X, Preis",Consumer,Los Angeles,California,90049,West,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,15.26,7,0.0,5.0358,Stockwell,2016,Thursday,November,CA
CA-2016-109365,2016-11-03,2016-11-08,Standard Class,XP-21865,"X, Preis",Consumer,Los Angeles,California,90049,West,OFF-AP-10002998,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier,43.32,2,0.0,14.2956,Holmes,2016,Thursday,November,CA
CA-2016-109365,2016-11-03,2016-11-08,Standard Class,XP-21865,"X, Preis",Consumer,Los Angeles,California,90049,West,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",43.584,12,0.2,15.7992,Avery,2016,Thursday,November,CA
CA-2016-109365,2016-11-03,2016-11-08,Standard Class,XP-21865,"X, Preis",Consumer,Los Angeles,California,90049,West,OFF-PA-10001725,Office Supplies,Paper,Xerox 1892,116.28,3,0.0,56.9772,Xerox,2016,Thursday,November,CA
CA-2016-109365,2016-11-03,2016-11-08,Standard Class,XP-21865,"X, Preis",Consumer,Los Angeles,California,90049,West,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,9.296,2,0.2,3.0212,Fellowes,2016,Thursday,November,CA
CA-2016-109365,2016-11-03,2016-11-08,Standard Class,XP-21865,"X, Preis",Consumer,Los Angeles,California,90049,West,OFF-PA-10000477,Office Supplies,Paper,Xerox 22,19.44,3,0.0,9.3312,Xerox,2016,Thursday,November,CA
CA-2016-109365,2016-11-03,2016-11-08,Standard Class,XP-21865,"X, Preis",Consumer,Los Angeles,California,90049,West,OFF-PA-10004359,Office Supplies,Paper,Multicolor Computer Printout Paper,314.55,3,0.0,150.984,Multicolor,2016,Thursday,November,CA
CA-2017-105921,2017-08-14,2017-08-21,Standard Class,JM-15250,"J, Martin",Consumer,Los Angeles,California,90032,West,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,418.296,3,0.2,5.2287,Chromcraft,2017,Monday,August,CA
CA-2017-112753,2017-06-18,2017-06-23,Standard Class,CC-12670,"C, Carreira",Consumer,Los Angeles,California,90032,West,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",917.9235,9,0.15,75.5936999999999,Bush,2017,Sunday,June,CA
CA-2017-112753,2017-06-18,2017-06-23,Standard Class,CC-12670,"C, Carreira",Consumer,Los Angeles,California,90032,West,OFF-PA-10002036,Office Supplies,Paper,Xerox 1930,38.88,6,0.0,19.0512,Xerox,2017,Sunday,June,CA
CA-2017-155075,2017-12-02,2017-12-09,Standard Class,GW-14605,"G, Weimer",Consumer,Philadelphia,Pennsylvania,19140,East,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,631.176,4,0.7,-462.8624,GBC,2017,Saturday,December,PA
CA-2016-124814,2016-04-10,2016-04-16,Standard Class,FM-14215,"F, McAdams",Corporate,Bakersfield,California,93309,West,OFF-PA-10002787,Office Supplies,Paper,Xerox 227,12.96,2,0.0,6.2208,Xerox,2016,Sunday,April,CA
CA-2016-124814,2016-04-10,2016-04-16,Standard Class,FM-14215,"F, McAdams",Corporate,Bakersfield,California,93309,West,OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",23.2,5,0.2,8.12,Wilson,2016,Sunday,April,CA
CA-2017-167003,2017-05-23,2017-05-29,Standard Class,VS-21820,"V, Sundaresam",Consumer,Los Angeles,California,90036,West,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",171.288,3,0.2,-6.42330000000003,Lesro,2017,Tuesday,May,CA
CA-2016-119935,2016-11-10,2016-11-14,Standard Class,KM-16225,"K, Meade",Corporate,Springfield,Missouri,65807,Central,FUR-FU-10001085,Furniture,Furnishings,3M Polarizing Light Filter Sleeves,37.3,2,0.0,17.158,3M,2016,Thursday,November,MO
CA-2016-119935,2016-11-10,2016-11-14,Standard Class,KM-16225,"K, Meade",Corporate,Springfield,Missouri,65807,Central,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",81.96,2,0.0,39.3408,Wilson,2016,Thursday,November,MO
CA-2016-118969,2016-10-02,2016-10-03,First Class,LP-17095,"L, Preis",Consumer,Phoenix,Arizona,85023,West,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",54.792,6,0.7,-40.1808,Premier,2016,Sunday,October,AZ
CA-2016-145240,2016-09-06,2016-09-08,First Class,BG-11740,"B, Geld",Consumer,Houston,Texas,77070,Central,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",10.784,1,0.2,0.808799999999999,Tenex,2016,Tuesday,September,TX
CA-2016-120873,2016-10-27,2016-11-01,Second Class,BW-11200,"B, Wallace",Consumer,Hampton,Virginia,23666,South,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,290.98,1,0.0,75.6548,Global,2016,Thursday,October,VA
US-2017-111920,2017-10-22,2017-10-26,Standard Class,PS-18970,"P, Stevenson",Home Office,Tulsa,Oklahoma,74133,Central,OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,36.44,4,0.0,12.0252,Dixon,2017,Sunday,October,OK
US-2016-128678,2016-09-15,2016-09-20,Standard Class,RB-19570,"R, Beeghly",Consumer,Seattle,Washington,98105,West,OFF-PA-10000807,Office Supplies,Paper,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",21.4,5,0.0,10.058,TOPS,2016,Thursday,September,WA
US-2016-128678,2016-09-15,2016-09-20,Standard Class,RB-19570,"R, Beeghly",Consumer,Seattle,Washington,98105,West,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",48.664,7,0.2,15.8158,Cardinal,2016,Thursday,September,WA
CA-2016-101385,2016-09-25,2016-10-01,Standard Class,JW-16075,"J, West",Consumer,San Francisco,California,94109,West,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,16.56,4,0.0,6.9552,BIC,2016,Sunday,September,CA
CA-2017-107167,2017-06-10,2017-06-14,Standard Class,ND-18460,"N, Ducich",Corporate,Jacksonville,Florida,32216,South,OFF-ST-10003805,Office Supplies,Storage,"24 Capacity Maxi Data Binder Racks, Pearl",1347.52,8,0.2,84.2199999999999,24,2017,Saturday,June,FL
CA-2017-105445,2017-02-20,2017-02-25,Second Class,BP-11095,"B, Pistole",Corporate,Louisville,Colorado,80027,West,OFF-FA-10001229,Office Supplies,Fasteners,Staples,9.432,3,0.2,3.0654,Staples,2017,Monday,February,CO
US-2017-105046,2017-07-17,2017-07-23,Standard Class,BE-11335,"B, Eplett",Home Office,Rome,New York,13440,East,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,269.98,2,0.0,67.495,Avaya,2017,Monday,July,NY
US-2017-105046,2017-07-17,2017-07-23,Standard Class,BE-11335,"B, Eplett",Home Office,Rome,New York,13440,East,OFF-PA-10004353,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,99.9,5,0.0,47.952,Southworth,2017,Monday,July,NY
US-2017-105046,2017-07-17,2017-07-23,Standard Class,BE-11335,"B, Eplett",Home Office,Rome,New York,13440,East,FUR-FU-10004848,Furniture,Furnishings,DAX Solid Wood Frames,39.08,4,0.0,14.4596,DAX,2017,Monday,July,NY
CA-2017-152856,2017-09-08,2017-09-10,Second Class,RS-19765,"R, Schwarz",Corporate,Marion,Ohio,43302,East,TEC-AC-10004864,Technology,Accessories,Memorex Micro Travel Drive 32 GB,116.832,4,0.2,33.5892,Memorex,2017,Friday,September,OH
CA-2016-134691,2016-11-14,2016-11-18,Standard Class,KC-16540,"K, Collister",Consumer,Houston,Texas,77041,Central,OFF-BI-10002393,Office Supplies,Binders,Binder Posts,2.296,2,0.8,-3.9032,Binder,2016,Monday,November,TX
CA-2016-118759,2016-11-14,2016-11-17,First Class,MB-17305,"M, Bertelson",Consumer,New York City,New York,10009,East,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,408.006,2,0.1,72.5344,Hon,2016,Monday,November,NY
CA-2016-118759,2016-11-14,2016-11-17,First Class,MB-17305,"M, Bertelson",Consumer,New York City,New York,10009,East,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",40.44,3,0.0,10.5144,Tenex,2016,Monday,November,NY
CA-2017-138464,2017-07-08,2017-07-12,Standard Class,VF-21715,"V, Freymann",Home Office,Seattle,Washington,98115,West,FUR-FU-10003142,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",15.84,3,0.0,4.9104,Master,2017,Saturday,July,WA
CA-2017-138464,2017-07-08,2017-07-12,Standard Class,VF-21715,"V, Freymann",Home Office,Seattle,Washington,98115,West,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,86.376,3,0.2,30.2316,GBC,2017,Saturday,July,WA
CA-2017-138464,2017-07-08,2017-07-12,Standard Class,VF-21715,"V, Freymann",Home Office,Seattle,Washington,98115,West,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,18.24,3,0.0,6.2016,Zebra,2017,Saturday,July,WA
CA-2017-138464,2017-07-08,2017-07-12,Standard Class,VF-21715,"V, Freymann",Home Office,Seattle,Washington,98115,West,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,13.12,4,0.0,4.3296,Crayola,2017,Saturday,July,WA
US-2017-132206,2017-06-16,2017-06-21,Standard Class,MK-17905,"M, Kennedy",Corporate,Chicago,Illinois,60653,Central,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,5.936,7,0.8,-8.904,Storex,2017,Friday,June,IL
CA-2017-113474,2017-03-30,2017-03-31,First Class,TM-21490,"T, Molinari",Consumer,Oklahoma City,Oklahoma,73120,Central,OFF-EN-10004206,Office Supplies,Envelopes,Multimedia Mailers,325.86,2,0.0,149.8956,Multimedia,2017,Thursday,March,OK
US-2017-107636,2017-04-30,2017-05-02,First Class,NM-18520,"N, Murray",Consumer,Manchester,Connecticut,6040,East,OFF-LA-10003388,Office Supplies,Labels,Avery 5,5.76,2,0.0,2.8224,Avery,2017,Sunday,April,CT
CA-2016-101448,2016-02-27,2016-03-01,Second Class,EB-13930,"E, Barreto",Consumer,La Crosse,Wisconsin,54601,Central,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,56.82,3,0.0,28.41,Flexible,2016,Saturday,February,WI
US-2017-117331,2017-10-21,2017-10-28,Standard Class,ND-18370,"N, DeCherney",Consumer,Glendale,Arizona,85301,West,OFF-BI-10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',8.559,1,0.7,-6.5619,Lock-Up,2017,Saturday,October,AZ
CA-2017-129490,2017-09-26,2017-09-30,Standard Class,SJ-20125,"S, Jacobs",Home Office,Miramar,Florida,33023,South,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",419.136,4,0.2,-57.6312,Office,2017,Tuesday,September,FL
US-2017-149510,2017-12-03,2017-12-10,Standard Class,MC-17575,"M, Collins",Consumer,Fayetteville,North Carolina,28314,South,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,45.216,3,0.2,4.5216,Belkin,2017,Sunday,December,NC
US-2017-149510,2017-12-03,2017-12-10,Standard Class,MC-17575,"M, Collins",Consumer,Fayetteville,North Carolina,28314,South,OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",28.782,6,0.7,-21.1068,GBC,2017,Sunday,December,NC
US-2017-149510,2017-12-03,2017-12-10,Standard Class,MC-17575,"M, Collins",Consumer,Fayetteville,North Carolina,28314,South,OFF-PA-10001892,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",24.448,4,0.2,8.8624,Rediform,2017,Sunday,December,NC
CA-2017-126662,2017-07-17,2017-07-21,Standard Class,AB-10255,"A, Ballentine",Home Office,Los Angeles,California,90036,West,TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,479.984,2,0.2,89.997,Brother,2017,Monday,July,CA
CA-2016-139395,2016-12-12,2016-12-18,Standard Class,MG-17650,"M, Grinstein",Home Office,Jackson,Michigan,49201,Central,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,657.93,7,0.0,184.2204,Jabra,2016,Monday,December,MI
CA-2016-139395,2016-12-12,2016-12-18,Standard Class,MG-17650,"M, Grinstein",Home Office,Jackson,Michigan,49201,Central,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,33.48,4,0.0,8.7048,Westinghouse,2016,Monday,December,MI
